districtid,timeid,neighborhoodzscore,statezscore
101,1,0,0
101,2,0,0
101,3,0,0
101,4,0,0
101,5,0,0
101,6,0,0
101,7,-0.58,-0.23
101,8,-0.53,-0.29
101,9,-0.5,-0.29
101,10,-0.49,-0.34
101,11,-0.74,-0.37
101,12,-1.26,-0.42
101,13,-1.5,-0.37
101,14,-1.36,-0.36
101,15,-2.55,-0.45
101,16,-1.26,-0.46
101,17,-0.84,-0.41
101,18,-1.09,-0.43
101,19,-0.89,-0.38
101,20,-2.44,-0.44
101,21,-1.37,-0.47
101,22,-1.65,-0.43
101,23,-1.91,-0.47
101,24,-2.06,-0.54
101,25,-1.02,-0.49
102,1,0,0
102,2,0,0
102,3,0,0
102,4,0,0
102,5,0,0
102,6,0,0
102,7,9.04,7.24
102,8,10.6,6.61
102,9,10.49,3.34
102,10,1.6,0.71
102,11,0.08,0.39
102,12,0.01,0.94
102,13,0.15,0.89
102,14,0.12,0.84
102,15,-0.74,-0.1
102,16,-0.25,0.14
102,17,0.12,-0.0
102,18,0.01,-0.29
102,19,0.11,-0.29
102,20,1.08,-0.31
102,21,0.8,-0.3
102,22,0.36,-0.34
102,23,-0.05,-0.39
102,24,0.85,-0.31
102,25,2.21,-0.01
103,1,0,0
103,2,0,0
103,3,0,0
103,4,0,0
103,5,0,0
103,6,0,0
103,7,90.8,5.53
103,8,104.08,5.53
103,9,160.15,5.55
103,10,119.43,5.51
103,11,115.29,5.48
103,12,42.59,5.4
103,13,136.87,5.44
103,14,81.5,5.37
103,15,71.42,4.5
103,16,62.13,3.77
103,17,15.22,2.78
103,18,11.44,2.82
103,19,14.95,2.89
103,20,10.87,2.37
103,21,9.42,2.48
103,22,11.27,2.47
103,23,10.7,2.6
103,24,9.03,2.4
103,25,8.82,2.2
104,1,0,0
104,2,0,0
104,3,0,0
104,4,0,0
104,5,0,0
104,6,0,0
104,7,-0.49,-0.23
104,8,-0.58,-0.27
104,9,-0.62,-0.29
104,10,-0.53,-0.27
104,11,-0.58,-0.28
104,12,-0.59,-0.27
104,13,-0.68,-0.32
104,14,-0.77,-0.36
104,15,-0.79,-0.37
104,16,-0.79,-0.35
104,17,-0.81,-0.34
104,18,-0.8,-0.32
104,19,-0.6,-0.06
104,20,-0.49,0.15
104,21,-0.38,0.36
104,22,-0.3,0.5
104,23,-0.45,0.24
104,24,-0.36,0.27
104,25,-0.4,0.2
105,1,0,0
105,2,-0.37,0
105,3,-0.4,0
105,4,-0.38,0
105,5,-0.38,0
105,6,-0.37,0
105,7,-0.38,0
105,8,-0.38,0
105,9,-0.45,0
105,10,-0.42,0
105,11,-0.39,0
105,12,-0.37,2.46
105,13,-0.47,-0.16
105,14,-0.47,0.13
105,15,-0.44,2.4
105,16,-0.4,-0.25
105,17,-0.38,2.42
105,18,-0.38,2.4
105,19,-0.37,2.46
105,20,-0.39,2.47
105,21,-0.39,2.38
105,22,-0.39,1.79
105,23,-0.38,2.2
105,24,-0.39,2.41
105,25,-0.39,2.35
106,1,0,0
106,2,0,0
106,3,0,0
106,4,0,0
106,5,0,0
106,6,0,0
106,7,0.17,0.5
106,8,-0.05,0.3
106,9,-0.27,0.08
106,10,-0.98,-0.33
106,11,-0.6,-0.08
106,12,-0.59,-0.29
106,13,-0.33,-0.1
106,14,-0.61,-0.39
106,15,-0.43,-0.29
106,16,-0.05,0.02
106,17,-0.04,0.2
106,18,0.56,0.75
106,19,1.08,0.87
106,20,0.86,0.8
106,21,0.69,1.02
106,22,0.88,1.03
106,23,0.34,0.91
106,24,-0.05,0.34
106,25,-0.02,0.41
107,1,0,0
107,2,0,0
107,3,0,0
107,4,0,0
107,5,0,0
107,6,0,0
107,7,2.63,-0.2
107,8,2.64,-0.17
107,9,8.18,-0.21
107,10,4.3,-0.19
107,11,5.95,-0.19
107,12,4.11,-0.2
107,13,22.85,-0.22
107,14,4.51,-0.28
107,15,5.24,-0.3
107,16,2.46,-0.33
107,17,1.93,-0.36
107,18,0.06,-0.39
107,19,-0.37,-0.38
107,20,-0.16,-0.43
107,21,-1.08,-0.52
107,22,-0.81,-0.6
107,23,-0.83,-0.6
107,24,-0.84,-0.57
107,25,-0.52,-0.6
108,1,0,0
108,2,0,0
108,3,0,0
108,4,0,0
108,5,0,0
108,6,0,0
108,7,-0.87,-0.95
108,8,-0.5,-0.46
108,9,0.86,-0.63
108,10,0.76,-0.29
108,11,1.64,-0.28
108,12,0.28,-0.04
108,13,2.01,0.11
108,14,-1.86,-0.32
108,15,3.16,0.94
108,16,1.02,0.17
108,17,2.64,0.58
108,18,0.64,0.17
108,19,0.15,0.12
108,20,-1.78,-0.41
108,21,1.31,0.21
108,22,1.14,0.02
108,23,1.04,0.1
108,24,1.62,0.3
108,25,-0.78,-0.34
109,1,0,0
109,2,0,0
109,3,0,0
109,4,0,0
109,5,0,0
109,6,0,0
109,7,1.27,0.92
109,8,-0.03,0.07
109,9,0.02,-0.05
109,10,1.51,1.45
109,11,0.15,0.08
109,12,-0.18,0.23
109,13,-0.12,0.6
109,14,-0.14,0.66
109,15,-0.14,0.39
109,16,0.0,0.51
109,17,-0.08,0.21
109,18,-0.09,0.02
109,19,0.21,-0.01
109,20,0.64,-0.02
109,21,2.24,0.27
109,22,2.03,0.17
109,23,2.12,0.34
109,24,2.88,0.58
109,25,2.55,0.65
110,1,0,0
110,2,0,0
110,3,-0.58,0
110,4,-0.58,0
110,5,-0.58,0
110,6,-0.57,0
110,7,-0.58,0
110,8,-0.53,-0.37
110,9,-0.58,-0.42
110,10,-0.58,-0.46
110,11,-0.61,-0.66
110,12,-0.66,-0.67
110,13,-0.72,-0.52
110,14,-0.52,-0.08
110,15,-0.57,-0.48
110,16,-0.59,-0.52
110,17,-0.6,-0.53
110,18,-0.61,-0.55
110,19,-0.62,-0.55
110,20,-0.6,-0.48
110,21,-0.6,-0.51
110,22,-0.59,-0.51
110,23,-0.6,-0.56
110,24,-0.58,-0.32
110,25,-0.58,-0.14
111,1,0,0
111,2,0,0
111,3,0,0
111,4,0,0
111,5,0,0
111,6,0,0
111,7,-0.62,-0.25
111,8,-0.75,-0.31
111,9,-0.96,-0.29
111,10,-1.82,-0.34
111,11,-1.14,-0.37
111,12,-1.51,-0.43
111,13,-1.62,-0.39
111,14,-0.78,-0.38
111,15,-0.92,-0.45
111,16,-0.71,-0.39
111,17,-1.5,-0.45
111,18,-0.9,-0.35
111,19,-0.63,-0.21
111,20,-0.58,-0.21
111,21,-1.21,-0.4
111,22,-0.36,-0.21
111,23,-0.41,-0.19
111,24,-0.3,-0.08
111,25,-0.23,-0.12
112,1,0,0
112,2,0,0
112,3,0,0
112,4,0,0
112,5,0,0
112,6,0,0
112,7,0,-0.4
112,8,0,-0.37
112,9,0.0,-0.26
112,10,-0.37,-0.37
112,11,0.07,-0.02
112,12,-0.18,-0.32
112,13,-1.78,-0.71
112,14,3.51,0.61
112,15,0.28,0.04
112,16,-0.04,-0.24
112,17,-0.09,-0.44
112,18,-0.39,-0.58
112,19,0.02,-0.41
112,20,-0.26,-0.53
112,21,-0.58,-0.76
112,22,-0.17,-0.51
112,23,-0.4,-0.72
112,24,-0.17,-0.59
112,25,-0.01,-0.49
113,1,0,0
113,2,0,0
113,3,0,0
113,4,0,0
113,5,0,0
113,6,0,0
113,7,-0.35,-0.28
113,8,-0.34,-0.29
113,9,-0.36,-0.34
113,10,-0.36,-0.61
113,11,-0.61,-0.67
113,12,-0.57,-0.27
113,13,0.27,1.06
113,14,-0.32,0.29
113,15,-0.13,0.52
113,16,0.76,1.44
113,17,2.19,2.02
113,18,1.91,1.99
113,19,4.99,3.06
113,20,3.78,3.53
113,21,2.66,2.84
113,22,1.23,1.47
113,23,0.84,1.62
113,24,0.55,1.27
113,25,0.26,0.99
114,1,0,0
114,2,0,0
114,3,0,0
114,4,0,0
114,5,0,0
114,6,0,0
114,7,-0.59,-0.29
114,8,6.33,0.63
114,9,-0.82,-0.5
114,10,-0.62,-0.58
114,11,0.42,-0.31
114,12,2.59,-0.29
114,13,12.32,-0.13
114,14,3.07,-0.18
114,15,0.64,-0.36
114,16,0.72,-0.36
114,17,0.95,-0.19
114,18,2.0,0.39
114,19,1.68,0.58
114,20,1.37,0.56
114,21,0.55,0.8
114,22,0.17,0.92
114,23,0.02,1.11
114,24,-0.16,0.66
114,25,0.16,0.63
115,1,0,0
115,2,0,0
115,3,0,0
115,4,0,0
115,5,0,0
115,6,0,0
115,7,-0.79,-0.38
115,8,-1.0,-0.4
115,9,-0.59,-0.38
115,10,-0.45,0.25
115,11,-0.79,0.18
115,12,-1.11,-0.27
115,13,-0.87,-0.47
115,14,-1.47,-0.62
115,15,-1.77,-0.51
115,16,-1.09,-0.48
115,17,-1.46,-0.62
115,18,-1.67,-0.69
115,19,-1.33,-0.64
115,20,-1.6,-0.64
115,21,-1.11,-0.49
115,22,-0.99,-0.46
115,23,-0.68,-0.48
115,24,-0.7,-0.55
115,25,-0.74,-0.53
116,1,0,0
116,2,0,0
116,3,0,0
116,4,0,0
116,5,0,0
116,6,0,0
116,7,-0.62,-0.38
116,8,3.16,-0.23
116,9,-0.15,-0.05
116,10,-0.73,0.03
116,11,4.33,3.61
116,12,6.27,0.94
116,13,-0.42,-0.41
116,14,0.78,-0.09
116,15,-0.49,-0.42
116,16,-0.67,-0.51
116,17,-0.68,-0.52
116,18,-1.36,-0.63
116,19,-2.4,-0.57
116,20,-1.8,-0.64
116,21,-2.8,-0.45
116,22,-1.18,-0.36
116,23,-1.13,-0.47
116,24,-0.78,-0.42
116,25,-0.88,-0.34
117,1,0,0
117,2,0,0
117,3,0,0
117,4,0,0
117,5,0,0
117,6,0,0
117,7,-0.07,-0.22
117,8,0.81,-0.22
117,9,-0.35,-0.28
117,10,0.11,-0.24
117,11,0.18,-0.27
117,12,0.35,-0.27
117,13,-0.2,-0.32
117,14,0.21,-0.33
117,15,0.54,-0.35
117,16,0.61,-0.37
117,17,0.89,-0.37
117,18,1.28,-0.35
117,19,0.89,-0.34
117,20,0.35,-0.37
117,21,0.23,-0.41
117,22,0.01,-0.48
117,23,-0.01,-0.46
117,24,-0.1,-0.46
117,25,-0.18,-0.54
118,1,0,0
118,2,0,0
118,3,0,0
118,4,0,0
118,5,0,0
118,6,0,0
118,7,-1.09,-0.22
118,8,-0.9,-0.24
118,9,-1.31,-0.21
118,10,-0.9,-0.24
118,11,-0.25,-0.23
118,12,-0.39,-0.25
118,13,-0.32,-0.23
118,14,0.02,-0.24
118,15,-0.46,-0.28
118,16,-0.61,-0.3
118,17,-0.89,-0.36
118,18,-0.82,-0.31
118,19,-0.87,-0.35
118,20,-0.34,-0.17
118,21,-0.58,-0.19
118,22,-0.15,0.0
118,23,-0.2,-0.07
118,24,-0.49,-0.23
118,25,-0.4,-0.21
119,1,0,0
119,2,0,0
119,3,0,0
119,4,0,0
119,5,0,0
119,6,0,0
119,7,23.79,3.53
119,8,0.83,2.35
119,9,1.48,0.4
119,10,3.03,1.58
119,11,17.33,3.57
119,12,11.49,2.96
119,13,18.67,3.56
119,14,27.37,1.91
119,15,7.61,1.07
119,16,6.59,0.42
119,17,3.73,0.27
119,18,18.6,0.65
119,19,26.74,0.94
119,20,3.72,0.95
119,21,2.65,0.33
119,22,3.28,0.34
119,23,3.3,-0.03
119,24,0.44,0.34
119,25,2.53,0.85
120,1,0,0
120,2,0,0
120,3,0,0
120,4,0,0
120,5,0,0
120,6,0,0
120,7,-1.02,-0.15
120,8,-0.64,-0.33
120,9,-0.81,-0.64
120,10,-1.95,-0.66
120,11,-1.07,-0.23
120,12,-2.08,-0.74
120,13,-1.53,-0.61
120,14,-1.2,-0.33
120,15,-1.39,-0.38
120,16,-1.58,-0.37
120,17,-1.39,-0.29
120,18,-0.92,-0.26
120,19,-2.03,-0.57
120,20,-0.0,-0.19
120,21,-0.0,-0.32
120,22,-0.14,-0.32
120,23,-0.2,-0.33
120,24,-0.44,-0.34
120,25,-0.64,-0.37
121,1,0,0
121,2,0,0
121,3,0,0
121,4,0,0
121,5,0,0
121,6,0,0
121,7,-0.51,-0.12
121,8,-0.56,-0.23
121,9,-0.54,-0.2
121,10,-0.56,-0.23
121,11,-0.57,-0.22
121,12,-0.58,-0.24
121,13,-0.57,-0.21
121,14,-0.59,-0.22
121,15,-0.6,-0.21
121,16,-0.67,-0.25
121,17,-0.83,-0.34
121,18,-0.88,-0.36
121,19,-0.84,-0.41
121,20,-0.9,-0.42
121,21,-0.9,-0.43
121,22,-0.98,-0.5
121,23,-0.91,-0.46
121,24,-0.95,-0.49
121,25,-0.91,-0.48
122,1,0,0
122,2,0,0
122,3,0,0
122,4,0,0
122,5,0,0
122,6,0,0
122,7,-0.17,-0.31
122,8,0.19,0.05
122,9,-0.02,-0.13
122,10,-0.44,-0.13
122,11,1.99,0.85
122,12,1.81,0.5
122,13,1.24,1.35
122,14,2.04,1.8
122,15,1.9,1.6
122,16,1.71,1.66
122,17,1.33,1.09
122,18,0.49,0.02
122,19,1.76,0.66
122,20,1.42,0.91
122,21,1.52,1.14
122,22,0.93,0.39
122,23,1.0,0.29
122,24,0.93,-0.1
122,25,0.68,-0.32
123,1,0,0
123,2,0,0
123,3,0,0
123,4,0,0
123,5,0,0
123,6,0,0
123,7,6.16,3.45
123,8,1.51,1.52
123,9,0.74,1.12
123,10,3.76,2.99
123,11,0.15,0.11
123,12,0.17,0.38
123,13,-0.09,0.42
123,14,0.25,1.41
123,15,-0.41,-0.23
123,16,0.16,0.3
123,17,-0.24,-0.26
123,18,0.17,0.46
123,19,-0.43,-0.34
123,20,-0.19,-0.08
123,21,0.08,0.19
123,22,0.19,0.24
123,23,0.26,0.4
123,24,0.01,0.06
123,25,0.01,-0.16
124,1,0,0
124,2,0,0
124,3,0,0
124,4,0,0
124,5,0,0
124,6,0,0
124,7,-0.51,-0.34
124,8,12.33,0.31
124,9,-0.38,-0.34
124,10,-0.58,-0.53
124,11,-0.77,-0.69
124,12,-0.66,-0.65
124,13,-0.48,-0.54
124,14,-0.05,-0.49
124,15,-0.55,-0.59
124,16,-0.13,-0.25
124,17,-0.5,-0.32
124,18,-0.47,-0.35
124,19,-0.27,-0.29
124,20,-0.66,-0.44
124,21,-0.78,-0.63
124,22,-1.1,-0.83
124,23,-0.74,-0.77
124,24,-0.59,-0.67
124,25,-0.4,-0.43
125,1,0,0
125,2,0,0
125,3,0,0
125,4,0,0
125,5,0,0
125,6,0,0
125,7,0,0
125,8,0,0
125,9,0,0
125,10,0,0
125,11,-0.71,-0.27
125,12,-0.76,-0.27
125,13,-0.71,-0.31
125,14,-1.02,-0.42
125,15,-0.71,-0.41
125,16,-0.24,0.07
125,17,-0.71,-0.33
125,18,-0.71,-0.29
125,19,-1.72,-0.3
125,20,-0.92,-0.52
125,21,-7.42,-0.69
125,22,-0.71,0.28
125,23,-0.84,-0.5
125,24,-0.71,-0.5
125,25,-0.85,-0.5
126,1,0,0
126,2,0,0
126,3,0,0
126,4,0,0
126,5,0,0
126,6,0,0
126,7,1.23,-0.21
126,8,0,-0.29
126,9,-0.91,-0.29
126,10,-1.06,-0.34
126,11,-0.89,-0.35
126,12,0.27,-0.13
126,13,-0.55,-0.34
126,14,-0.41,-0.32
126,15,-0.91,-0.45
126,16,-0.52,-0.46
126,17,-0.54,-0.48
126,18,-0.52,-0.52
126,19,0.42,-0.36
126,20,-0.6,-0.5
126,21,-0.43,-0.48
126,22,-0.48,-0.44
126,23,0.01,-0.22
126,24,0.24,-0.04
126,25,-0.41,-0.28
127,1,0,0
127,2,0,0
127,3,0,0
127,4,0,0
127,5,0,0
127,6,0,0
127,7,2.59,-0.38
127,8,-1.5,-1.01
127,9,-1.72,-1.1
127,10,-1.07,-1.19
127,11,1.02,0.25
127,12,-1.4,-0.01
127,13,-1.63,-0.93
127,14,-0.47,-0.86
127,15,-4.4,-0.75
127,16,-1.67,-0.72
127,17,-0.94,-0.5
127,18,-0.46,-0.58
127,19,-0.65,-0.47
127,20,-0.65,-0.33
127,21,0.12,-0.33
127,22,1.7,0.27
127,23,0.15,-0.1
127,24,1.66,0.57
127,25,2.49,1.36
128,1,0,0
128,2,0,0
128,3,0,0
128,4,0,0
128,5,0,0
128,6,0,0
128,7,-0.57,-0.22
128,8,0.54,-0.09
128,9,-0.56,-0.2
128,10,-0.64,-0.19
128,11,-1.55,-0.21
128,12,-0.57,-0.24
128,13,-0.13,-0.21
128,14,-0.05,-0.2
128,15,-0.1,-0.27
128,16,-0.66,-0.32
128,17,-1.0,-0.39
128,18,-1.11,-0.48
128,19,-1.14,-0.48
128,20,-1.31,-0.58
128,21,-1.56,-0.6
128,22,-1.15,-0.61
128,23,-1.04,-0.61
128,24,-1.13,-0.56
128,25,-1.03,-0.54
129,1,0,0
129,2,0,0
129,3,0,0
129,4,0,0
129,5,0,0
129,6,0,0
129,7,9.16,-0.04
129,8,0.7,0.35
129,9,5.04,-0.05
129,10,0.56,-0.2
129,11,-0.29,-0.21
129,12,-0.29,-0.19
129,13,-0.98,-0.2
129,14,-0.96,-0.23
129,15,-1.12,-0.26
129,16,-1.04,-0.31
129,17,-0.95,-0.43
129,18,-0.83,-0.52
129,19,-1.02,-0.58
129,20,-1.62,-0.76
129,21,-1.08,-0.57
129,22,-0.63,-0.46
129,23,-0.7,-0.43
129,24,-0.62,-0.46
129,25,-0.6,-0.49
130,1,0,0
130,2,0,0
130,3,0,0
130,4,0,0
130,5,0,0
130,6,0,0
130,7,-0.91,-0.61
130,8,0.05,0.17
130,9,-0.89,-0.93
130,10,-1.14,-0.8
130,11,-1.39,-0.53
130,12,-2.45,-1.09
130,13,-1.31,-0.89
130,14,-0.64,-0.55
130,15,-0.72,-0.84
130,16,-0.7,-0.73
130,17,-0.45,-0.46
130,18,-0.63,-0.56
130,19,-0.77,-0.42
130,20,-0.71,-0.53
130,21,-0.66,-0.7
130,22,-0.76,-0.81
130,23,-0.68,-0.74
130,24,-0.7,-0.81
130,25,-0.64,-0.71
131,1,0,0
131,2,0,0
131,3,0,0
131,4,0,0
131,5,0,0
131,6,0,0
131,7,0,-0.23
131,8,-1.78,-0.31
131,9,-0.3,-0.27
131,10,-0.09,-0.25
131,11,-0.45,-0.35
131,12,-0.68,-0.42
131,13,2.19,0.01
131,14,-0.45,-0.36
131,15,-0.63,-0.43
131,16,-0.56,-0.39
131,17,-0.75,-0.38
131,18,-1.91,-0.45
131,19,-1.46,-0.53
131,20,-1.31,-0.47
131,21,-1.03,-0.42
131,22,-1.55,-0.47
131,23,-1.81,-0.52
131,24,-1.88,-0.5
131,25,-1.09,-0.39
132,1,0,0
132,2,-0.18,0
132,3,152.76,0
132,4,0,0
132,5,0,0
132,6,0,0
132,7,0,0
132,8,111.59,0
132,9,9.52,0
132,10,43.99,0
132,11,98.87,0
132,12,47.11,0
132,13,26.69,0
132,14,22.98,0
132,15,34.52,0
132,16,90.51,0
132,17,107.28,0
132,18,105.23,0
132,19,101.72,0
132,20,87.74,0
132,21,80.66,0
132,22,109.9,0
132,23,80.83,0
132,24,65.22,0
132,25,78.83,0
133,1,0,0
133,2,0,0
133,3,0,0
133,4,0,0
133,5,0,0
133,6,0,0
133,7,-0.71,-0.38
133,8,-0.36,-0.3
133,9,-0.41,-0.44
133,10,-0.45,-0.89
133,11,-0.56,-0.8
133,12,-0.7,-0.65
133,13,-1.28,-0.49
133,14,-0.26,-0.33
133,15,-0.74,-0.41
133,16,-1.1,-0.58
133,17,-0.68,-0.59
133,18,-1.01,-0.62
133,19,0.82,-0.27
133,20,-0.82,-0.58
133,21,-0.56,-0.37
133,22,-1.23,-0.47
133,23,0.28,-0.3
133,24,-0.76,-0.56
133,25,0.23,-0.33
134,1,0,0
134,2,0,0
134,3,0,0
134,4,0,0
134,5,0,0
134,6,0,0
134,7,-0.18,0.07
134,8,0.68,0.76
134,9,0.04,-0.59
134,10,-0.12,-0.23
134,11,-0.4,-0.72
134,12,-0.24,-0.73
134,13,0.69,0.03
134,14,1.47,0.66
134,15,3.14,-0.14
134,16,1.59,0.24
134,17,-0.94,-0.62
134,18,-0.55,-0.48
134,19,-0.84,-0.42
134,20,-0.02,-0.03
134,21,-0.31,-0.44
134,22,-0.29,-0.38
134,23,1.57,0.12
134,24,0.11,-0.25
134,25,0.77,-0.0
135,1,0,0
135,2,0,0
135,3,0,0
135,4,0,0
135,5,0,0
135,6,0,0
135,7,2.46,0.1
135,8,0.95,-0.01
135,9,3.43,0.13
135,10,4.57,-0.07
135,11,1.67,-0.16
135,12,1.52,-0.07
135,13,1.55,0.05
135,14,1.19,0.02
135,15,1.95,0.19
135,16,1.96,0.18
135,17,1.03,0.13
135,18,0.63,-0.03
135,19,0.54,0.06
135,20,0.65,0.17
135,21,-0.19,-0.01
135,22,-0.31,-0.01
135,23,-0.41,-0.06
135,24,-0.43,-0.15
135,25,-0.56,-0.29
136,1,0,0
136,2,0,0
136,3,0,0
136,4,0,0
136,5,0,0
136,6,0,0
136,7,-0.51,-0.38
136,8,-1.06,-0.4
136,9,-1.12,-0.38
136,10,0.08,1.22
136,11,0.45,1.48
136,12,-0.64,-0.35
136,13,0.75,-0.13
136,14,0.11,-0.21
136,15,1.83,0.02
136,16,0.43,-0.2
136,17,1.11,0.09
136,18,1.83,0.09
136,19,0.47,-0.28
136,20,2.14,0.41
136,21,0.56,-0.15
136,22,-0.15,-0.08
136,23,0.77,0.08
136,24,2.05,0.41
136,25,1.71,0.2
137,1,0,0
137,2,0,0
137,3,0,0
137,4,0,0
137,5,0,0
137,6,0,0
137,7,-0.65,-0.38
137,8,0.91,-0.37
137,9,-1.22,-0.57
137,10,-0.77,-0.2
137,11,2.32,1.84
137,12,0.59,0.88
137,13,-0.45,-0.49
137,14,-1.24,-0.6
137,15,-0.14,-0.23
137,16,0.29,-0.07
137,17,0.08,-0.2
137,18,-0.36,-0.29
137,19,-0.48,-0.24
137,20,0.09,0.2
137,21,0.39,0.38
137,22,-0.09,0.14
137,23,-0.07,0.08
137,24,-0.11,-0.09
137,25,-0.21,-0.19
138,1,0,0
138,2,0,0
138,3,0,0
138,4,0,0
138,5,0,0
138,6,0,0
138,7,0.07,0.49
138,8,3.46,1.2
138,9,0.89,0.87
138,10,-0.73,-0.6
138,11,-0.8,-0.76
138,12,-0.83,-0.43
138,13,-0.95,-0.56
138,14,-0.15,-0.47
138,15,-0.2,-0.24
138,16,-0.4,-0.25
138,17,0.57,-0.21
138,18,-0.82,-0.24
138,19,-0.04,-0.18
138,20,-0.65,-0.28
138,21,0.08,-0.13
138,22,-0.36,-0.19
138,23,-0.27,-0.21
138,24,-1.12,-0.3
138,25,-0.77,-0.31
139,1,0,0
139,2,0,0
139,3,0,0
139,4,0,0
139,5,0,0
139,6,0,0
139,7,0,-0.4
139,8,0,-0.37
139,9,-0.57,-0.56
139,10,1.6,-0.32
139,11,-0.86,-0.63
139,12,-4.15,-0.7
139,13,1.53,-0.48
139,14,-0.34,-0.54
139,15,0.16,-0.51
139,16,0.45,-0.4
139,17,-0.8,-0.67
139,18,-1.73,-0.66
139,19,-0.9,-0.68
139,20,0.14,-0.58
139,21,0.39,-0.67
139,22,-1.44,-0.66
139,23,-0.89,-0.83
139,24,-1.27,-0.71
139,25,-1.26,-0.91
140,1,-0.38,0
140,2,-0.38,0
140,3,-0.38,0
140,4,-0.38,0
140,5,-0.38,0
140,6,-0.38,0
140,7,-0.39,-0.29
140,8,-0.42,-0.26
140,9,-0.41,-0.51
140,10,-0.39,-0.98
140,11,-0.39,-0.49
140,12,-0.39,0.12
140,13,-0.39,0.5
140,14,-0.39,-0.04
140,15,-0.39,-0.04
140,16,-0.4,0.01
140,17,-0.42,0.04
140,18,-0.45,-0.44
140,19,-0.46,-0.46
140,20,-0.46,-0.75
140,21,-0.48,-0.65
140,22,-0.47,-0.56
140,23,-0.49,-0.6
140,24,-0.5,-0.67
140,25,-0.49,-0.61
141,1,0,0
141,2,0,0
141,3,0,0
141,4,0,0
141,5,0,0
141,6,0,0
141,7,4.94,-0.15
141,8,1.67,-0.13
141,9,0.33,0.21
141,10,-0.06,0.35
141,11,0.43,-0.28
141,12,-0.3,-0.5
141,13,-0.67,-0.59
141,14,-0.92,-0.67
141,15,-1.03,-0.52
141,16,-0.74,-0.56
141,17,-0.36,-0.44
141,18,-0.53,-0.56
141,19,-0.54,-0.46
141,20,-0.3,-0.24
141,21,1.4,0.08
141,22,0.35,-0.11
141,23,-0.42,-0.14
141,24,-0.26,-0.21
141,25,-0.69,-0.39
142,1,0,0
142,2,0,0
142,3,0,0
142,4,0,0
142,5,0,0
142,6,0,0
142,7,-0.39,-0.25
142,8,-0.41,-0.31
142,9,-0.38,-0.29
142,10,-0.59,-0.31
142,11,-0.58,-0.32
142,12,-0.49,-0.43
142,13,-0.49,-0.32
142,14,-0.54,-0.29
142,15,-0.62,-0.39
142,16,-0.46,-0.27
142,17,-0.49,-0.35
142,18,-0.45,-0.46
142,19,-0.35,-0.34
142,20,-0.42,-0.36
142,21,-0.44,-0.38
142,22,-0.43,-0.47
142,23,-0.42,-0.4
142,24,-0.43,-0.44
142,25,-0.49,-0.42
143,1,0,0
143,2,0,0
143,3,0,0
143,4,0,0
143,5,0,0
143,6,0,0
143,7,0,0.02
143,8,0,-0.3
143,9,-0.41,-0.4
143,10,-0.04,-0.41
143,11,8.45,2.34
143,12,1.71,0.37
143,13,0.86,-0.06
143,14,-0.51,-0.64
143,15,0.44,-0.47
143,16,1.37,-0.17
143,17,3.0,-0.29
143,18,0.01,-0.38
143,19,-0.51,-0.4
143,20,0.85,-0.33
143,21,0.36,-0.43
143,22,0.22,-0.4
143,23,1.0,-0.3
143,24,0.68,-0.37
143,25,-0.57,-0.54
144,1,0,0
144,2,0,0
144,3,0,0
144,4,0,0
144,5,0,0
144,6,0,0
144,7,7.71,1.43
144,8,1.48,0.73
144,9,7.23,1.47
144,10,0.72,0.32
144,11,0.27,-0.02
144,12,0.49,0.3
144,13,-0.61,-0.39
144,14,3.29,0.95
144,15,1.1,-0.03
144,16,0.49,-0.11
144,17,0.97,-0.04
144,18,0.24,0.04
144,19,-0.25,-0.17
144,20,0.07,-0.24
144,21,0.14,-0.09
144,22,0.14,0.22
144,23,0.59,0.47
144,24,-0.08,-0.04
144,25,-0.19,0.01
145,1,0,0
145,2,0,0
145,3,0,0
145,4,0,0
145,5,0,0
145,6,0,0
145,7,-0.42,-0.59
145,8,-0.59,-0.36
145,9,-0.55,-0.59
145,10,-0.3,-0.36
145,11,-0.65,-0.44
145,12,-0.58,-0.47
145,13,1.15,0.89
145,14,0.8,1.68
145,15,0.35,0.45
145,16,0.97,0.2
145,17,0.39,-0.02
145,18,0.12,-0.02
145,19,-0.14,0.05
145,20,0.29,0.76
145,21,0.24,0.72
145,22,0.61,0.81
145,23,0.66,0.55
145,24,0.58,0.43
145,25,0.34,0.22
146,1,0,0
146,2,0,0
146,3,0,0
146,4,0,0
146,5,0,0
146,6,0,0
146,7,-0.66,-0.38
146,8,-1.27,-0.4
146,9,0.13,-0.12
146,10,-1.0,-0.85
146,11,0.19,0.29
146,12,-1.52,-0.62
146,13,-0.93,-0.63
146,14,-1.03,-0.63
146,15,-0.61,-0.27
146,16,0.69,-0.03
146,17,4.01,0.55
146,18,0.72,0.86
146,19,2.34,1.02
146,20,0.41,0.45
146,21,0.5,0.35
146,22,0.49,0.35
146,23,0.46,0.11
146,24,0.5,-0.1
146,25,0.37,-0.26
147,1,0,0
147,2,0,0
147,3,0,0
147,4,0,0
147,5,0,0
147,6,0,0
147,7,0,-0.19
147,8,-0.5,-0.29
147,9,0,1.65
147,10,0.95,1.63
147,11,-0.26,-0.18
147,12,1.35,-0.03
147,13,-1.06,-0.81
147,14,-0.68,-0.67
147,15,-0.97,-0.76
147,16,-0.83,-0.38
